29853496,-8388608,0,0,-8388608,0,0,34944,37376,8388607,8388607,8388607,8388607,8388607,8388607,8388607,8375935,8388607,8388607,8388607,8388607,8388607,8388607,8388607,8388607,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
29855480,-8388608,-8388608,-5401168,-8388608,-8388608,-8388608,-8353664,39296,8388607,8388607,8388607,8388607,8388607,8388607,8388607,8359551,8388607,8388607,8388607,8388607,8388607,8388607,8388607,8388607,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
29857465,-8388608,-8388608,8388607,8388607,-8388608,-8388608,-8388608,-8388608,8388607,8388607,8388607,8388607,8388607,8388607,8388607,8359551,8388607,8388607,8388607,8388607,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30057864,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30059848,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30260248,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30262232,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30462632,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30464616,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30665016,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30667000,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30867400,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
30869384,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31069785,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8388608,8388607,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8388608,-8388608,-8388608,-8353664,39296,41088,46208,51584,54400,57728,-8388608,-8388608,-8388480,39296,41088,46208,51584,54400
31071769,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31073752,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31274152,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8388480,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31276136,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8388608,8388607,-8386432,39296,41088,46208,53119,-10112,57728,-8388608,-8388608,-8388608,39296,41088,46208,51584,54400,57728,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31476536,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31478520,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8353664,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
31678919,-8388608,8388607,8388607,8388607,-8388608,-8388608,-8353664,38527,-8388608,-8388608,-8388608,-8388608,-8388608,8388607,-8388608,-8386432,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
