423772,-8388608,0,0,-8388608,0,0,0,0
424575,3320142,-8388608,-8388608,-8388608,-6904331,6159751,5983311,2319429
425363,-8388608,-8388608,-8388608,-8388608,7082203,7980247,7979430,7254435
426153,-8388608,-8388608,-8388608,-8388608,6481421,4793084,2016077,-5989581
426946,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
427741,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
428534,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
429336,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
430121,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
430915,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
431708,-8388608,-8388608,-7437756,-3600430,-8388608,-8388608,-8388608,-8388608
432502,-8388608,-8388608,-3225295,1610629,-8388608,-8388608,-8388608,-8388608
433297,-8388608,-8388608,32768,-490113,-8388608,-8388608,-8388608,-8388608
434089,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
434883,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
435677,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
436470,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
437264,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
438058,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
438851,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
439645,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
440439,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
441232,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
442027,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
442826,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
443614,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
444407,-8388608,-8388608,-8388608,-8388608,-8388608,3588582,3357675,-1210323
445201,-8388608,-8388608,-8388608,-8388608,5581646,8279752,8260012,7848570
445995,-8388608,-8388608,-8388608,-8388608,7875119,6849221,5459365,58248
446799,-8388608,-8388608,-8388608,-8388608,-2923027,-4988600,-8388608,-8388608
447582,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
448385,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
449180,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
449963,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
450756,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
451550,-8388608,-8388608,-8388608,-4687008,-8388608,-8388608,-8388608,-8388608
452344,-8388608,-8388608,-4009510,976523,-8388608,-8388608,-8388608,-8388608
453137,-8388608,-8388608,0,4096,0,0,0,-8388608
453931,-8388608,-8388608,-5049242,-8388608,-8388608,-8388608,-8388608,-8388608
454725,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
455523,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
456312,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
457106,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
457900,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
458693,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
459487,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
460294,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
461074,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
461867,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
462661,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
463455,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
464248,-8388608,-8388608,-8388608,-8388608,-8388608,-898376,-1181535,-5625255
465042,-8388608,-8388608,-8388608,-8388608,2137107,7889405,7838612,6973088
465839,-8388608,-8388608,-8388608,-8388608,7905436,7604387,7078777,4026305
466629,-8388608,-8388608,-8388608,-8388608,1393918,-1355069,-5813966,-8388608
467438,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
468217,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
469010,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
469826,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
470598,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
471393,-8388608,-8388608,-8388608,-6284647,-8388608,-8388608,-8388608,-8388608
472185,-8388608,-8388608,-5141708,-376712,-8388608,-8388608,-8388608,-8388608
472980,-8388608,-8388608,-1298548,4096,0,0,0,0
473772,0,-8388608,-3684798,-5893525,-8388608,-8388608,-8388608,-8388608
474566,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
475360,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
476153,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
476947,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
477742,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
478534,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
479328,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
480122,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
480915,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
481719,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
482503,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
483296,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
484090,-8388608,-8388608,-8388608,-8388608,-8388608,-4862330,-5046545,-8388608
484884,-8388608,-8388608,-8388608,-8388608,-1236250,7798676,7705600,5873528
485678,-8388608,-8388608,-8388608,-8388608,8085764,8062170,7826243,6113108
486471,-8388608,-8388608,-8388608,-8388608,4262007,1739728,-2074659,-8388608
487265,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
488073,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
488852,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
489646,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
490440,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
491234,-8388608,-8388608,-8388608,-8188653,-8388608,-8388608,-8388608,-8388608
492044,-8388608,-8388608,-6402038,-2044754,-8388608,-8388608,-8388608,-8388608
492820,-8388608,-8388608,-2228092,2700203,-8388608,0,0,0
493614,0,-8388608,-3235164,-4431069,-8388608,-8388608,-8388608,-8388608
494408,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
495201,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
495995,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
496794,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
497582,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
498377,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
499170,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
499963,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
500757,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
501551,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
1,536895680,536895680,192463,-1381126739,0,2,536899416,8
423772,-8388608,0,0,-8388608,0,0,0,0
424575,3320142,-8388608,-8388608,-8388608,-6904331,6159751,5983311,2319429
425363,-8388608,-8388608,-8388608,-8388608,7082203,7980247,7979430,7254435
426153,-8388608,-8388608,-8388608,-8388608,6481421,4793084,2016077,-5989581
426946,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
427741,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
428534,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
429336,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
430121,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
502344,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
503138,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
503932,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
504726,-8388608,-8388608,-8388608,-8388608,-5456004,6727392,6560550,3417025
505519,-8388608,-8388608,-8388608,-8388608,7442828,8179573,8124592,7545063
506313,-8388608,-8388608,-8388608,-8388608,6829186,4921645,2379135,-5161228
507114,-8388608,-8388608,-8388608,-8388608,-8385033,-8388608,-8388608,-8388608
507900,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
508701,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
509487,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
510281,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
511075,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
511868,-8388608,-8388608,-7206753,-3195182,-8388608,-8388608,-8388608,-8388608
512662,-8388608,-8388608,-3028594,2130909,-8388608,-8388608,-8388608,-8388608
513457,0,0,16384,32768,0,-8388608,-8388608,-8388608
514268,-8388608,-8388608,-7336173,-8388608,-8388608,-8388608,-8388608,-8388608
515044,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
515837,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
516630,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
517438,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
518217,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
519011,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
519805,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
520600,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
521394,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
522186,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
522979,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
