Connected to DESKTOP-G71MS8M
Request to change PHY
Request to change connection params
57040537-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 4194304, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57042942-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, 8388607, 8388607, -8353664, 39296, 41088, 46208, 53119, -8388608, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608
57045298-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57047282-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57049266-8388608, 8388607, -8388608, 8388607, 8388607, 8388480, 38527, -24448, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8384897, -25985, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8382592, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57051662-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388479, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, -8388608, -8388480, 39296, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388577, -27264, 41088, 46208, 53119, -10369
57053634-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 4194304, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57055616-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57057998-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, 8388607, 8388607, -8388608, -8388608, -8388608, -8388608, 8388607, 0, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608
57060378-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57289746-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388223, -27264
57292127-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388223, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, -8388608, -8388480, 39296, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388481, -27264, 41088, 46208, 53119, -10369
57294111-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7864320, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57296096-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -8388608, -8388608, -8388608, -8388608, -8388608, 8388607, 8388607, 8387712, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57298476-8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608
57300857-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388223, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, 8388607, -8388481, -27264, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388481, -27264, 41088, 46208, 53119, -10369
57302841-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7864320, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57305222-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, -7793, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388223, -27264
57307604-8388608, 8388607, -8388608, 8388607, 8388607, 8358016, 38527, -24448, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8359551, -27264, 41088, 46208, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608
57310082-8388608, 8388607, -8388608, 8388607, 8388544, 38527, -24448, 47999, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, -8126465, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607
57312369-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8375935, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, 8388607, -8384897, -27264, 41088, 46208, 53119, -10369, 8388607, 8388607, -8388481, -27264, 41088, 46208, 53119, -1, -8388608
57541337-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7864320, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57543322-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388479, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57545719-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8359551, -27264, 41088, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608
57548083-8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, -27264, 41088, 46208, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57550464-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57552845-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, 8388479, -27264, 41088, 46208, 53119, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608
57555226-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57557210-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607
57559194-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8359551, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607
57561694-8388608, 8388607, -8388608, 8388607, 8126464, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8359551, -25985, -22913, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8359551, -27264, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388223
57790547-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
57792927-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, 8388607, 8388607, 8359551, -27264, 41088, 46208, 53119, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608
57795309-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
57797293-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
57799277-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8359551, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
57801675-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388479, -25985, -22913, -18561, -12417, -10369, -7808, 8388607, 8388607, -8388481, -27264, 41088, 46208, 53119, -10369, -6273, 8388607, -8388608, -8388481, -27264, 41088, 47999, -12417, -10369
57803647-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -7864321, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
57805626-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
57808007-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388223, -25985, -22913, -18561, -12417, -10369, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608
58036185-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58038183-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, 8388607, 8388607, -8286593, -27264, 41088, 46208, 53119, -10369, -29057, 8388607, -8384897, -27264, 41088, 47999, -12417, -10369, -6273
58040550-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8359551, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608
58042944-8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388479, -25985, -22913, -18561, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8359551, -27264, 41088, 47999
58045710-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 4194304, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388223, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
58048090-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, -8388608, 8388607, 8359551, -25985, -22913, -18561, -12417, -10369, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388607, -8388608
58050471-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58052455-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58054439-8388608, 8388607, -8388608, 8388607, 8388607, 8382592, 38527, -24448, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388481, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388479, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
58056820-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58058807-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 0, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8257537, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58286586-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8375935, -25985, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8384127, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
58288967-8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8388607, 8359551, -25985, -22913, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8375935, -27264, 41088, 47999
58291390-8388608, 8388607, -8388608, 8388607, 8388607, -8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 8388607, 8359551, -25985, -22913, -18561, 8388607, -8388608, -8388608, -8352129, -27264, 41088, 46208, 53119, 8388607, -8388608, -8388608, 8388607, 8359551, -27264, 41088, 47999
58293728-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388223, 8388607, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607
58296110-8388608, 8388607, -8388608, 8388607, 8388607, 8292480, 38527, -24448, 8388607, 8388607, 8388607, 8388607, 8388223, -25985, -22913, -18561, 8388607, -8388608, -8388608, -8388608, 8388607, 8388223, -27264, 41088, 8388607, -8388608, -8388608, 8388607, 8388607, 8388607, 8388479, -27264
58298490-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 6291456, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
58300474-8388608, 8388607, -8388608, 8388607, 8388607, 8388607, 7340032, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, 8388607, -8352129, 8388607, -8388608, 8388607, -8388608, -8388608, -8388608, 8388607, 8388607, 8388607, -8388608, -8388608, 8388607, -8388608, -8388608, 8388607, 8388607
