38901519,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
38933265,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
38965012,0,0,0,0,0,0,0,0
38996758,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39028505,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39060251,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39091998,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39123744,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39155491,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39187238,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39218984,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39250730,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39282476,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39314223,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39345969,0,0,0,0,0,0,0,0
39377716,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39409463,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39441209,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39472955,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39504702,-8388608,-8388608,0,0,0,0,0,0
39536449,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39568195,-8388608,-8388608,-8388608,-8388608,-8388608,0,0,0
39599941,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39631688,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39663434,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39695182,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39726927,0,0,0,0,0,-8388608,0,-8388608
39758673,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39790420,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39822166,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39853913,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39885659,0,0,0,0,0,0,0,0
39917406,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39949152,0,0,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
39980899,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40012646,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40044392,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40076138,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40107885,0,0,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40139631,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40171378,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40203124,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40234870,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40266617,0,0,0,0,0,0,0,0
40298363,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40330110,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40361856,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40393603,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40425349,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40457096,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40488842,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40520589,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40552335,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40584082,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40615828,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40647575,0,0,0,0,0,0,0,0
40679321,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
40711068,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
